CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
760,0,32,7,0.0,2,1,1,105969.05
748,0,49,7,29602.08,1,0,0,163550.58
755,1,23,5,84284.48,2,1,1,62851.6
756,1,38,6,119208.85,1,1,0,169763.89
776,1,30,6,0.0,2,0,1,63908.86
640,1,33,7,154575.76,1,1,0,25722.28
635,0,48,8,130796.33,2,1,1,43250.3
848,1,31,4,90018.45,2,1,0,193132.98
509,1,31,3,0.0,2,1,0,15360.91
605,0,28,6,0.0,2,0,0,159508.52
555,1,51,5,0.0,3,1,0,189122.89
540,1,39,2,0.0,2,1,0,81995.92
682,0,54,0,83102.72,2,1,1,54132.93
602,0,42,10,0.0,2,0,0,169921.11
832,1,61,2,0.0,1,0,1,127804.66
797,1,29,1,0.0,1,0,1,149991.32
676,1,28,1,69459.05,2,1,1,128461.29
710,0,24,7,103099.17,2,1,0,173276.62
529,1,22,5,0.0,1,1,0,151169.83
520,1,30,3,143396.54,2,1,1,898.51
743,1,25,6,0.0,2,1,0,129740.11
666,0,41,10,141162.08,1,1,0,50908.48
715,0,32,3,104857.19,2,1,0,114149.8
668,0,32,2,0.0,2,1,1,40652.33
672,0,34,1,142151.75,2,1,1,168753.34
632,1,48,6,126066.26,1,1,0,64345.61
689,0,28,3,0.0,2,1,1,192449.02
845,1,33,8,164385.53,1,1,0,150664.97
565,0,32,9,68067.24,1,1,0,143287.58
700,0,59,5,137648.41,1,1,0,142977.05
637,1,41,2,138014.4,2,1,0,140298.24
719,0,48,5,0.0,2,0,0,78563.66
662,0,41,4,0.0,2,1,0,126551.48
663,0,33,2,0.0,2,1,0,153295.0
684,1,59,9,122471.09,1,0,1,15807.07
719,1,40,4,128389.12,1,1,1,176091.31
727,1,18,4,133550.67,1,1,1,46941.41
512,1,36,4,152169.12,2,0,0,38629.3
601,0,43,8,0.0,3,0,1,110916.15
633,0,36,6,125130.28,1,0,0,125961.48
615,1,43,3,86920.86,1,1,1,150048.37
678,0,32,9,0.0,1,1,1,148210.64
697,0,42,10,0.0,2,1,0,61312.15
696,1,52,6,139781.06,1,1,0,27445.4
484,0,32,3,0.0,2,1,1,139390.99
744,1,36,10,0.0,2,1,1,182867.84
739,0,20,4,133800.98,1,0,1,150245.81
521,0,49,2,127948.57,1,1,1,182765.14
647,1,41,4,138937.35,1,1,1,101617.64
591,1,45,5,0.0,2,1,1,155492.87
721,1,41,7,0.0,2,0,1,61018.85
570,0,46,3,0.0,2,0,0,820.46
850,0,28,1,105245.34,1,0,1,74780.13
650,0,30,6,0.0,1,0,0,67997.13
621,1,27,4,137003.68,1,1,0,21254.06
592,0,27,4,0.0,2,1,1,183569.25
713,0,48,1,163760.82,1,0,0,157381.14
453,0,42,5,0.0,3,1,0,83008.49
699,1,30,9,0.0,1,1,1,108162.13
605,0,48,6,0.0,2,1,1,40062.99
763,1,42,6,100160.75,1,1,0,33462.94
718,0,31,1,152663.77,1,0,1,17128.64
464,1,46,6,161798.53,1,1,0,182944.47
453,1,29,6,0.0,1,0,0,198376.02
705,0,49,7,0.0,1,1,0,63405.2
628,1,32,9,149136.31,2,1,1,16402.11
551,0,48,5,95679.29,1,0,0,94978.1
652,1,71,4,0.0,1,1,1,120107.1
612,1,39,5,170288.38,1,1,1,59601.15
656,1,18,10,151762.74,1,0,1,127014.32
635,0,38,1,0.0,2,1,0,90605.05
737,1,38,6,146282.79,2,1,0,198516.2
714,1,29,4,0.0,2,1,1,37605.9
631,0,34,6,125227.82,2,0,1,128247.03
624,0,27,7,104848.68,1,1,1,167387.36
732,1,42,9,108748.08,2,1,1,65323.11
802,1,29,9,127414.55,1,1,1,134459.12
527,1,31,4,0.0,1,1,0,169361.89
647,1,37,3,116509.99,1,1,1,149517.71
451,0,23,9,0.0,2,0,1,48021.71
764,0,44,1,0.0,2,1,1,11467.38
559,0,42,7,0.0,2,1,1,190040.29
428,0,40,3,129248.11,2,1,0,72876.43
547,0,31,9,0.0,2,0,0,99294.22
850,1,34,2,72079.71,1,1,1,115767.93
710,0,62,9,148214.36,1,1,0,48571.14
726,1,37,2,132057.92,2,1,0,34743.98
447,0,44,5,89188.83,1,1,1,75408.24
671,1,45,6,99564.22,1,1,1,108872.45
606,1,36,1,155655.46,1,1,1,192387.51
615,0,23,4,0.0,2,1,0,196476.19
751,0,44,10,0.0,2,1,0,170634.49
714,1,21,6,86402.52,2,0,0,27330.59
731,0,37,1,128932.4,1,1,1,180712.52
564,1,35,4,0.0,1,1,0,158937.55
537,0,53,3,0.0,1,1,1,91406.62
506,0,41,1,0.0,2,1,0,31766.3
664,1,46,2,0.0,1,1,1,177423.02
508,0,43,9,0.0,1,1,0,103726.71
577,0,59,7,111396.97,1,0,1,191070.01
730,1,25,5,167385.81,1,1,1,56307.51
600,0,26,6,108909.12,1,1,0,82547.01
645,1,44,8,113755.78,2,1,0,149756.71
807,1,47,1,171937.27,1,1,1,65636.92
633,1,40,5,86172.81,2,1,1,117279.49
489,1,34,5,0.0,1,0,0,43540.59
812,1,34,5,103818.43,1,1,1,166038.27
848,1,22,7,120811.89,1,1,1,185510.34
512,1,41,7,122403.24,1,0,1,37439.9
447,0,32,10,0.0,1,1,1,151815.76
771,1,18,1,0.0,2,0,0,41542.95
627,1,48,1,132759.8,1,1,0,78899.22
608,1,48,7,75801.74,1,1,0,125762.95
670,1,38,10,89416.99,1,0,0,144275.39
636,0,31,9,80844.69,2,1,1,74641.9
614,1,32,7,99462.8,2,1,1,51117.06
654,1,29,7,0.0,2,1,1,149184.15
625,0,40,7,141267.67,1,0,1,177397.49
350,0,40,0,111098.85,1,1,1,172321.21
662,0,36,4,166909.2,2,1,0,138871.12
654,1,47,10,0.0,2,1,0,170481.98
625,1,45,7,137555.44,1,0,0,124607.7
686,1,38,6,149238.97,1,1,1,97825.23
573,1,35,9,134498.54,2,1,1,119924.8
754,0,48,7,141819.02,1,1,0,93550.53
532,1,42,1,159024.71,1,1,0,100982.93
604,0,47,8,62094.71,3,0,0,9308.1
602,1,34,5,0.0,2,1,1,77414.45
512,0,37,1,0.0,2,0,1,156105.03
590,1,41,1,89086.31,1,1,0,24499.97
635,1,41,4,103544.88,2,1,0,193746.55
579,0,26,10,162482.76,1,1,1,18458.2
643,1,36,0,148159.71,1,0,0,55835.66
689,1,40,8,160272.27,1,1,0,49656.24
753,0,43,5,0.0,2,1,0,109881.71
432,1,42,9,152603.45,1,1,0,110265.24
797,1,31,9,0.0,2,1,1,24748.89
777,1,36,7,0.0,1,1,0,106472.34
653,1,55,2,70263.83,1,0,1,62347.71
598,0,38,6,0.0,2,0,0,173783.38
593,0,33,0,95927.04,1,1,0,199478.05
850,0,28,9,0.0,2,1,1,164864.67
747,1,37,9,135776.36,3,1,0,85470.45
654,0,36,2,0.0,2,1,1,146652.11
716,0,22,8,0.0,2,1,1,92606.98
435,1,54,3,0.0,1,1,0,156910.46
586,1,32,1,0.0,2,0,0,31635.99
662,0,39,5,139562.05,2,1,0,61636.22
750,0,37,2,113817.06,1,0,0,88333.74
658,0,31,7,123974.96,1,1,0,102153.75
759,1,31,8,0.0,2,1,1,99086.74
613,1,34,5,144094.2,1,1,0,44510.26
632,1,43,2,100013.51,1,1,0,24275.32
585,0,56,1,128472.8,1,1,0,186476.91
652,1,27,2,166527.88,2,0,1,146007.7
784,1,35,3,0.0,2,0,0,81483.64
570,0,50,5,129293.74,1,1,0,177805.44
655,1,27,2,131691.33,1,1,0,49480.66
654,0,54,5,0.0,2,0,1,47139.06
567,1,43,2,115643.58,2,0,0,174606.35
684,0,26,5,87098.91,1,0,0,106095.82
640,1,68,9,0.0,2,1,1,199493.38
544,0,45,6,0.0,2,0,1,151401.33
760,1,29,5,103607.24,2,0,1,86334.64
443,1,44,2,0.0,1,1,0,159165.7
619,1,43,1,125211.92,1,1,1,113410.49
744,0,43,10,147832.15,1,0,1,24234.11
687,1,35,8,0.0,2,1,0,10334.05
537,0,38,6,141786.78,1,0,1,147797.54
635,1,37,5,113488.68,1,1,0,95611.74
621,1,33,4,0.0,2,1,1,40299.23
593,0,32,3,0.0,2,1,1,151978.36
500,1,45,2,109162.82,1,1,1,126145.08
487,0,36,1,140137.15,1,1,0,194073.33
661,1,35,9,100107.99,1,1,0,83949.68
597,0,24,1,103219.47,1,1,0,60420.07
640,1,55,10,132436.34,1,1,0,978.66
589,0,50,4,0.0,2,0,1,182076.97
600,0,32,7,98877.95,1,1,0,132973.21
692,1,53,7,150926.99,2,0,0,119817.19
850,1,28,4,147972.19,1,1,0,60708.72
696,1,32,8,101160.99,1,1,1,115916.55
700,1,46,5,95872.86,1,1,0,98273.01
572,1,39,4,112290.22,1,1,0,49373.97
642,1,26,8,144238.7,1,1,1,184399.76
809,1,36,9,68881.59,2,0,1,109135.11
655,1,27,10,0.0,2,1,0,51620.94
432,1,38,2,135559.8,2,1,1,71856.3
552,1,39,2,132906.88,1,0,1,149384.43
850,1,81,5,0.0,2,1,1,44827.47
697,1,32,7,175464.85,3,1,0,116442.42
754,0,27,7,0.0,2,1,0,144134.64
667,1,42,9,0.0,2,0,1,58137.42
644,1,47,9,137774.11,2,1,0,151902.78
559,0,31,3,127070.73,1,0,1,160941.78
537,1,30,1,103138.17,1,1,1,96555.42
613,1,34,8,117300.02,1,1,0,139410.08
662,1,31,3,0.0,2,0,1,27731.05
745,0,40,6,131184.67,1,1,1,49815.62
754,1,61,5,146622.35,1,1,1,41815.22
740,0,40,2,122295.17,2,1,1,30812.84
545,1,26,7,0.0,2,0,1,156598.23
466,1,26,3,156815.71,1,1,1,137476.09
669,1,25,7,157228.61,2,1,0,124382.9
595,0,33,9,0.0,2,1,1,41447.86
600,0,43,5,134022.06,1,1,0,194764.83
578,1,37,1,135650.88,1,1,0,199428.19
786,0,29,4,0.0,2,1,0,103372.79
725,0,44,10,0.0,1,0,1,93777.61
652,0,36,1,0.0,2,1,1,19302.78
700,0,28,3,99705.69,2,0,0,146723.72
709,1,36,0,0.0,2,1,0,46811.77
592,1,33,2,156570.86,1,1,1,37140.2
636,1,34,1,84055.43,1,0,0,37490.84
805,1,37,5,0.0,2,1,0,21928.81
778,1,31,9,182275.23,2,1,0,190631.23
582,1,20,4,0.0,1,1,1,55763.66
549,0,46,7,0.0,1,1,1,109057.56
594,1,40,9,122417.17,2,0,1,190882.69
667,0,36,3,121542.57,2,1,1,186841.71
637,1,40,2,133463.1,1,0,1,93165.34
595,1,34,2,87967.42,2,0,1,156309.52
707,0,51,10,98438.23,1,0,0,70778.63
649,0,42,7,0.0,2,0,1,22974.01
635,1,43,10,122198.21,2,0,1,179144.54
528,0,27,7,176227.07,2,0,1,139481.53
706,1,23,2,93301.97,2,0,1,127187.04
758,0,30,3,141581.08,1,1,0,156249.06
533,0,49,1,102286.6,3,1,0,69409.37
610,0,31,5,0.0,2,0,0,63736.36
794,0,46,8,134593.79,1,1,1,46386.37
849,1,37,7,143452.74,2,1,1,17294.12
564,0,32,10,139875.2,2,1,0,15378.23
501,1,25,6,104013.79,1,1,0,114774.35
459,1,50,5,109387.9,1,1,0,155721.15
775,0,33,1,118897.1,2,1,1,26362.4
606,1,30,8,180307.73,2,1,1,1914.41
631,1,29,3,0.0,2,1,1,197963.46
697,1,43,7,115371.94,2,1,0,64139.1
644,1,33,2,0.0,1,1,0,96420.58
623,0,50,2,87116.71,1,1,1,104382.11
693,1,68,4,97705.99,1,1,1,61569.07
735,1,55,2,103176.62,1,0,1,163516.16
737,0,40,2,162485.8,2,1,0,149381.32
566,0,35,1,123042.0,1,1,0,66245.44
709,0,45,3,104118.5,1,0,1,174032.0
779,0,41,10,99786.2,1,1,0,86927.53
628,0,28,3,153538.13,2,1,0,110776.01
529,0,31,6,152310.55,1,1,0,13054.25
753,0,40,0,3768.69,2,1,0,177065.24
658,1,29,3,145512.84,1,1,0,20207.02
634,0,35,10,0.0,1,1,0,82634.41
742,0,36,2,129748.54,2,0,0,47271.61
668,1,72,2,0.0,2,1,1,70783.61
739,1,54,8,126418.14,1,1,0,134420.75
580,1,45,8,103741.14,1,1,0,47428.73
674,0,26,10,0.0,2,1,1,138423.1
828,0,25,7,144351.86,1,1,0,116613.26
673,1,39,8,138160.0,1,1,1,110468.51
683,1,35,5,144961.97,1,0,1,26796.73
720,1,26,10,51962.91,2,1,0,45507.24
554,0,37,4,58629.97,1,0,0,182038.6
480,0,40,7,0.0,1,1,0,170332.67
567,0,35,5,166118.45,2,1,0,127827.18
640,0,20,4,0.0,2,0,1,78310.82
505,0,36,2,79951.9,1,0,1,174123.16
702,0,36,2,105264.88,2,1,1,52909.87
510,0,32,1,0.0,2,0,1,28515.17
822,1,37,3,105563.0,1,1,0,182624.93
707,1,40,1,0.0,2,1,0,14090.4
703,1,39,6,152685.4,1,0,0,183656.12
597,1,52,8,83693.34,2,1,1,161083.53
578,1,23,10,88980.32,1,1,1,125222.36
668,0,53,10,110240.04,1,0,0,183980.56
842,1,58,1,63492.94,1,1,1,83172.19
561,0,22,6,186788.96,2,1,0,73286.8
685,1,23,8,0.0,2,1,1,112239.03
705,1,44,3,105934.96,1,1,0,82463.69
583,1,35,8,149995.72,2,1,0,42143.55
850,0,32,5,0.0,1,1,1,3830.59
562,1,35,7,0.0,1,0,0,48869.67
719,1,37,10,145382.61,1,1,0,80408.59
664,0,53,7,187602.18,1,1,0,186392.99
639,1,39,6,150555.83,1,1,0,30414.17
696,0,66,7,119499.42,2,1,1,174027.3
566,1,44,5,0.0,2,1,0,66462.79
850,0,38,0,106831.69,1,0,1,148977.72
698,0,37,2,166178.02,2,1,1,71972.95
760,1,38,3,91241.85,1,0,1,80682.35
613,1,37,9,108286.5,1,1,1,114153.44
676,0,37,5,89634.69,1,1,1,169583.18
721,0,46,7,137933.39,1,1,1,67976.57
677,1,36,4,0.0,2,1,0,7824.31
807,0,42,9,105356.09,2,1,1,130489.37
640,0,31,10,118613.34,1,1,0,168469.65
671,1,38,0,92674.94,2,1,0,3647.57
684,1,27,2,134603.88,1,1,1,71725.73
350,1,39,0,109733.2,2,0,0,123602.11
450,0,34,2,0.0,2,1,0,175480.93
766,1,41,0,0.0,2,0,1,34283.23
677,0,27,2,0.0,2,0,1,114685.92
537,1,47,10,0.0,2,0,1,25482.62
808,1,47,8,139196.0,1,0,1,74028.36
682,0,30,9,0.0,2,1,1,195104.91
445,0,34,7,131082.17,2,1,1,70618.0
785,0,34,9,70302.48,1,1,1,68600.36
733,1,38,9,111347.37,2,0,1,194872.97
678,1,48,2,101099.9,2,0,1,193476.04
687,0,34,9,125474.44,1,1,0,198929.84
525,1,36,3,77910.23,1,1,0,67238.01
629,0,43,0,0.0,2,1,1,41263.69
519,1,39,2,112957.26,2,1,0,97593.16
727,0,29,1,146652.01,1,1,1,173486.39
528,1,22,5,93547.23,2,0,1,961.57
561,1,34,4,85141.79,2,1,1,29217.37
466,0,41,3,33563.95,2,1,0,178994.13
745,0,28,1,111071.36,1,1,0,73275.96
616,1,44,5,102016.38,1,0,1,178235.37
655,1,52,9,144696.75,1,1,1,49025.79
850,0,62,1,124678.35,1,1,0,70916.0
568,1,39,5,0.0,2,1,1,129569.92
466,0,47,5,102085.72,1,1,1,183536.24
437,0,39,0,102721.49,1,0,0,22191.82
503,1,29,3,0.0,2,1,1,143954.99
561,1,49,5,94754.0,1,1,1,26691.31
731,1,37,8,0.0,2,1,1,170338.35
614,0,41,7,146997.64,2,0,0,137791.18
626,1,29,7,0.0,2,1,0,49361.84
764,0,39,1,129068.54,2,1,1,187905.12
532,1,36,4,0.0,2,1,1,132798.78
510,0,44,4,123070.89,1,1,0,28461.29
459,1,46,7,110356.42,1,1,0,4969.13
738,1,18,4,0.0,2,1,1,47799.15
686,1,29,3,185379.02,1,1,0,64679.07
506,1,28,8,53053.76,1,0,1,24577.34
651,0,33,1,96834.78,1,1,0,108764.69
717,0,42,5,190305.78,1,1,0,99347.8
644,0,40,4,77270.08,2,1,1,115800.1
733,1,42,9,120094.93,1,1,0,184056.45
581,0,43,4,170172.9,1,0,1,100236.02
547,1,41,3,151191.31,1,1,0,175295.89
741,1,43,0,0.0,2,1,1,2920.63
597,0,36,9,0.0,2,1,1,7156.09
698,1,38,10,95010.92,1,1,1,105227.86
725,1,37,6,124348.38,2,0,1,176984.34
681,0,37,6,121231.39,1,1,1,146366.08
492,0,31,7,0.0,2,1,1,49463.44
686,1,25,1,0.0,2,0,1,16459.37
709,1,38,5,0.0,2,1,1,81452.29
520,1,61,8,133802.29,2,1,1,90304.01
732,0,69,9,137453.43,1,0,1,110932.24
676,1,27,4,0.0,1,0,1,107955.67
600,0,28,6,0.0,2,0,1,52193.23
579,1,33,6,0.0,1,1,0,94993.04
543,0,41,4,0.0,1,0,0,194902.16
511,0,75,9,105609.17,1,0,1,105425.18
740,0,30,8,105209.54,1,1,0,1852.58
647,0,29,2,0.0,2,1,0,179032.68
444,1,43,3,0.0,2,1,1,159131.21
647,1,32,5,97041.16,1,1,1,23132.73
616,1,31,1,0.0,2,1,1,54706.75
707,0,49,10,0.0,1,1,0,82967.97
491,1,70,6,148745.92,2,1,1,17818.33
537,0,37,7,158411.95,4,1,1,117690.58
753,1,46,8,0.0,3,1,0,90747.94
728,0,43,8,128412.61,1,0,1,139024.31
557,1,36,3,0.0,1,0,1,144078.02
755,0,29,4,148654.84,2,1,1,28805.09
672,1,39,2,0.0,2,1,0,87372.49
705,1,41,4,72252.64,2,1,1,142514.66
539,1,28,5,0.0,2,1,0,48382.4
651,0,65,0,0.0,2,1,1,190454.04
614,0,25,10,75212.28,1,1,0,58965.04
748,0,40,3,103499.09,2,0,0,38153.19
710,0,24,2,110407.44,2,0,0,15832.43
660,0,36,0,84438.57,1,1,1,181449.51
687,1,26,2,142721.52,1,1,1,153605.75
576,0,41,4,112609.91,1,0,0,191035.18
795,0,36,1,151844.64,1,1,1,135388.89
541,1,37,9,212314.03,1,0,1,148814.54
698,0,39,4,0.0,2,0,1,47455.82
671,0,48,6,119769.77,1,0,1,66032.65
587,1,51,3,83739.32,1,0,1,148798.45
568,1,43,5,87612.64,4,1,1,107155.4
530,1,23,1,137060.88,2,1,1,165227.23
570,1,34,10,0.0,2,0,1,183387.12
673,1,36,5,73088.06,2,0,0,196142.26
771,1,50,3,105229.72,1,1,1,16281.68
575,1,27,3,139301.68,1,1,0,99843.98
639,1,27,3,150795.81,1,0,1,85208.93
604,0,41,10,0.0,2,1,1,166224.39
530,0,33,4,129307.32,1,1,1,172930.28
725,1,31,8,0.0,2,1,1,59650.42
584,0,46,6,87361.02,2,1,0,120376.87
694,1,39,0,107042.74,1,1,1,102284.2
521,1,37,5,105843.26,2,1,1,84908.2
503,1,32,4,0.0,2,1,1,153036.97
752,0,36,7,0.0,2,1,0,184866.86
637,1,43,8,0.0,1,1,0,12156.93
467,1,51,10,114514.71,2,1,0,177784.68
781,0,19,3,0.0,2,1,1,124297.32
516,1,46,2,0.0,2,1,1,169122.54
786,1,24,2,120135.55,2,1,1,125449.47
418,1,34,8,155973.88,1,1,0,154208.96
664,0,34,7,93920.47,1,0,0,179913.98
683,0,42,4,148283.94,1,1,1,44692.63
748,1,35,5,105492.53,1,1,1,150057.2
699,1,27,1,0.0,2,1,0,93003.21
842,1,46,9,0.0,1,0,0,17268.02
659,1,32,9,95377.13,1,0,1,187551.24
608,1,42,5,0.0,2,1,0,178504.29
613,1,38,9,67111.65,1,1,0,78566.64
548,0,35,10,0.0,1,1,1,31299.71
663,1,31,4,103430.11,2,0,1,36479.27
431,1,45,5,83624.55,2,0,0,36899.62
593,0,35,6,133489.12,2,1,1,78101.29
709,1,44,9,128601.98,1,1,0,117031.2
850,1,61,3,141784.02,1,1,1,92053.75
762,0,60,10,168920.75,1,1,0,31445.03
628,1,38,10,113525.84,1,1,0,46044.48
647,1,35,4,123761.68,1,1,0,83910.4
724,1,37,6,125489.4,1,1,0,118570.53
546,0,47,8,0.0,1,1,1,66408.01
646,1,24,8,0.0,2,0,0,92612.88
701,0,42,5,0.0,2,0,0,24210.56
527,1,32,0,0.0,1,1,0,109523.88
678,1,66,8,0.0,2,1,1,47117.03
564,0,27,6,0.0,1,0,0,7819.76
772,1,36,3,112029.83,1,1,1,186948.35
652,1,31,2,119148.55,1,0,0,149740.22
645,0,37,2,136925.09,2,0,1,153400.24
653,1,44,8,0.0,2,1,1,154639.72
808,1,39,3,124216.93,1,0,1,171442.36
590,0,32,0,127763.24,1,1,0,100717.54
625,1,43,8,201696.07,1,1,0,133020.9
642,1,18,5,111183.53,2,0,1,10063.75
689,1,73,1,108555.07,1,0,1,167969.15
674,0,31,1,0.0,1,1,0,128954.05
604,1,41,3,0.0,1,0,0,11819.84
604,1,28,7,0.0,2,0,0,58595.64
738,0,37,8,100565.94,1,1,1,128799.86
584,1,36,4,82696.09,2,0,0,83058.14
722,0,47,2,88011.4,1,1,1,90655.94
615,0,29,7,143330.56,2,1,1,126396.01
478,1,35,1,92474.05,1,1,0,178626.07
819,1,38,9,122334.26,2,1,1,181507.44
714,1,44,7,0.0,1,0,1,6923.11
644,1,34,9,112746.54,2,0,0,141230.07
594,1,23,5,156267.59,1,1,0,160968.44
583,0,31,4,158978.79,1,1,0,12538.92
698,1,56,1,112414.81,2,0,0,93982.02
511,0,40,9,124401.6,1,1,0,198814.24
579,0,39,5,117833.3,3,0,0,5831.0
619,0,45,0,0.0,2,0,0,113645.4
850,1,35,2,0.0,2,1,1,56991.66
457,0,38,7,164496.99,1,1,1,163327.27
780,1,34,5,94108.54,2,1,0,177235.21
673,0,40,5,137494.28,1,1,0,81753.92
594,0,38,7,96858.35,1,1,0,77511.45
777,1,43,1,0.0,2,1,0,21785.91
745,0,31,3,124328.84,1,1,1,140451.52
629,1,32,3,0.0,2,1,1,15404.64
526,1,61,6,133845.28,2,1,1,45180.8
464,1,33,8,164284.72,2,1,1,3710.34
707,0,40,3,109628.44,1,1,0,189366.03
761,1,27,8,0.0,2,1,0,63297.7
753,0,36,7,128518.98,1,1,1,44567.83
770,0,33,4,0.0,1,1,0,26080.54
556,0,39,9,89588.35,1,1,1,94898.1
756,1,31,10,122647.32,1,0,0,61666.87
835,1,25,7,0.0,2,1,1,83449.65
811,1,39,7,0.0,2,1,1,177519.39
542,1,35,2,174894.53,1,1,1,22314.55
644,1,37,2,186347.97,2,1,0,92809.73
688,0,46,8,155681.72,1,1,0,26287.21
601,0,40,3,92055.36,1,0,1,164652.02
438,1,59,7,127197.14,1,1,0,51565.98
691,1,35,6,0.0,2,0,1,178038.17
731,0,52,10,0.0,1,1,1,24998.75
553,1,53,5,127997.83,1,1,0,165378.66
636,1,45,3,0.0,2,1,1,159463.8
590,1,37,1,0.0,2,0,0,133535.99
669,1,22,10,0.0,2,1,0,176163.74
538,1,40,8,0.0,2,1,1,25554.4
650,1,41,3,128808.65,3,0,0,113677.53
662,1,38,0,105271.56,1,0,1,179833.45
520,1,38,5,0.0,2,1,0,163185.76
798,0,49,5,132571.67,1,1,1,31686.33
675,0,34,10,84944.58,1,0,0,146230.63
850,1,37,4,137204.77,1,1,1,28865.59
667,0,48,1,97133.92,2,0,0,113316.77
788,0,49,4,137455.99,1,1,0,184178.29
714,1,35,3,0.0,2,1,1,95623.28
604,1,36,10,113546.3,1,1,1,134875.37
694,1,39,3,0.0,1,1,1,95625.03
558,0,32,1,108262.87,1,1,1,6935.31
555,1,48,3,142055.41,2,0,1,79134.78
727,1,46,3,115248.11,4,1,0,130752.01
682,0,52,5,112670.48,1,1,0,21085.17
714,1,28,6,122724.37,1,1,1,67057.27
687,0,35,1,110752.15,2,1,1,47921.22
596,1,20,3,187294.46,1,1,0,103456.47
497,1,41,9,0.0,1,0,0,22074.48
506,1,32,8,0.0,2,0,1,182692.8
794,1,31,0,144880.34,2,0,1,175643.44
812,0,49,8,66079.45,2,0,0,91556.57
634,0,36,1,0.0,1,1,1,143960.72
719,1,44,2,0.0,2,1,0,196582.19
652,0,40,8,84390.8,2,0,1,107876.2
678,0,54,1,123699.28,2,0,1,105221.76
674,1,18,7,0.0,2,1,1,55753.12
663,1,30,4,0.0,3,1,0,101371.05
625,1,22,9,0.0,2,1,0,157072.91
694,1,38,7,121527.4,1,1,0,113481.02
779,0,55,0,133295.98,1,1,0,22832.71
445,1,45,10,0.0,2,0,1,90977.48
712,0,42,1,87842.98,1,0,0,92223.59
531,1,44,3,0.0,2,1,1,34416.79
752,1,44,6,83870.33,1,1,0,178722.24
704,1,47,5,0.0,2,1,1,145338.61
670,0,50,8,138340.06,1,0,1,3159.15
701,1,36,8,0.0,2,1,0,169161.46
676,1,48,1,131659.59,2,0,1,14152.15
474,1,37,3,98431.37,1,0,0,75698.44
733,1,39,1,0.0,2,1,1,141841.31
750,1,43,6,113882.31,1,1,1,74564.41
850,0,70,5,0.0,1,1,1,705.18
554,1,26,8,149134.46,1,1,1,177966.24
635,1,34,3,134692.4,2,1,1,83773.02
735,1,34,5,0.0,2,0,0,71095.41
461,0,35,8,0.0,1,1,0,132295.95
773,1,52,4,0.0,1,0,1,144113.42
646,0,30,5,0.0,2,1,0,13935.32
573,0,26,4,129109.02,1,0,0,149814.68
758,1,35,5,0.0,2,1,0,95009.6
700,0,27,6,137963.07,1,0,0,8996.79
850,0,36,2,155180.56,2,0,0,169415.54
742,0,44,8,107926.02,1,0,1,17375.27
556,1,36,7,154872.08,2,1,1,32044.64
713,0,26,4,122857.46,2,1,0,144682.17
724,0,28,5,0.0,1,1,0,59351.68
591,0,27,5,107812.67,1,0,1,162501.83
684,0,34,6,0.0,2,1,1,130928.22
555,1,42,6,107104.5,1,1,1,41304.44
659,1,54,8,133436.52,1,1,0,56787.8
459,1,26,4,149879.66,1,0,0,50016.17
696,0,51,5,0.0,2,1,0,55022.43
633,1,30,2,109786.82,2,1,1,139712.81
760,1,38,6,162888.73,1,1,0,91098.76
812,1,32,5,133050.97,2,1,0,89385.92
595,1,30,9,130682.11,2,1,1,57862.88
663,1,22,6,0.0,2,0,1,131827.15
637,0,63,5,0.0,1,1,0,28092.77
464,1,37,4,155994.15,1,0,0,143665.44
543,1,42,7,0.0,1,1,1,56650.47
502,0,32,1,173340.83,1,0,1,122763.95
669,1,50,4,149713.61,3,1,1,124872.42
683,1,36,5,115350.63,1,1,1,122305.91
550,0,22,7,139096.85,1,1,0,129890.94
850,0,43,2,125510.82,1,1,1,79084.1
762,1,53,1,102520.37,1,1,1,170195.4
744,1,44,5,120654.68,1,1,0,82290.81
760,1,39,6,178585.46,1,1,0,67131.3
612,0,26,4,0.0,2,1,1,179780.74
687,1,33,9,135962.4,2,1,0,121747.96
548,0,33,1,80107.83,2,0,1,82245.67
545,1,37,9,95829.13,2,0,1,104936.88
615,1,51,6,81818.49,1,1,1,169149.38
534,1,27,9,0.0,2,1,0,161344.13
613,1,34,3,0.0,1,1,1,41724.72
848,1,40,3,110929.96,1,1,1,30876.84
698,1,47,5,156265.31,2,0,0,1055.66
658,0,24,2,0.0,2,1,1,84694.49
653,0,43,6,0.0,2,1,1,7330.59
645,1,49,8,0.0,2,1,0,162012.6
837,0,29,9,0.0,2,1,1,41866.26
689,1,34,1,165312.27,1,1,0,155495.63
701,0,41,2,0.0,1,1,0,47856.78
608,0,47,6,0.0,1,1,1,126012.57
789,0,32,7,69423.52,1,1,0,107499.39
757,1,31,1,127320.36,3,1,0,163170.32
554,1,44,7,85304.27,1,1,1,58076.52
557,1,48,10,0.0,2,1,1,185094.48
711,1,36,8,0.0,2,1,0,55207.41
685,0,40,7,0.0,2,1,0,103898.59
734,0,37,0,152760.24,1,1,1,48990.5
508,0,60,7,143262.04,1,1,1,129562.74
554,0,44,9,135814.7,2,0,0,115091.38
565,1,38,5,0.0,2,0,1,80630.32
501,0,34,3,107747.57,1,1,0,9249.36
